TimestampUtc,MachineID,MachineType,MachineAgeYears,MachineTotalEngineHours,OperatorID,OperatorSkillLevel,OperatorExperienceYears,ShiftType,TaskID,FuelUsedL,FuelLevelPercent,LoadCycles,IdlingTimeMin,ActiveTimeMin,EngineTemperatureC,HydraulicPressureBar,VibrationLevel,TiltAngleDeg,ProximityDistanceM,ProximityHazardTriggered,SeatbeltStatus,SafetyAlertTriggered,AlertType,WeatherCondition,AmbientTemperatureC,SiteZoneID
2025-06-24 10:00:00,EXC002,Excavator,2,5270.18,OP020,Intermediate,6,Day,T00975,7.53,39.15,10,21.02,107.07,82.32,209.12,3.84,0.78,15.67,No,Fastened,No,None,Sunny,13.75,Zone-A
2025-06-24 12:00:00,EXC002,Excavator,2,5272.18,OP012,Beginner,2,Day,T00976,5.44,35.89,4,35.36,81.03,82.84,236.12,4.73,0.28,7.30,No,Fastened,No,None,Sunny,13.75,Zone-A
2025-06-24 14:00:00,EXC002,Excavator,2,5274.18,OP012,Beginner,2,Day,T00977,5.98,32.30,9,28.20,90.27,77.72,214.04,3.65,0.35,18.25,No,Fastened,No,None,Sunny,13.75,Zone-A
2025-06-24 16:00:00,EXC002,Excavator,2,5276.18,OP010,Beginner,0,Day,T00978,6.83,28.20,3,16.15,106.58,82.57,195.76,2.79,2.29,11.94,No,Fastened,No,None,Sunny,13.75,Zone-A
2025-06-24 18:00:00,EXC002,Excavator,2,5278.18,OP020,Intermediate,6,Night,T00979,7.55,23.67,14,16.47,107.65,81.21,223.15,3.49,0.98,14.64,No,Fastened,No,None,Sunny,13.75,Zone-A
2025-06-24 20:00:00,EXC002,Excavator,2,5280.18,OP003,Beginner,2,Night,T00980,6.35,19.86,0,24.76,91.91,74.83,192.88,2.78,0.57,7.31,No,Fastened,No,None,Sunny,13.75,Zone-A
2025-06-24 22:00:00,EXC002,Excavator,2,5282.18,OP015,Expert,9,Night,T00981,6.21,16.13,7,20.52,93.12,77.84,198.38,3.37,4.00,13.83,No,Fastened,No,None,Sunny,13.75,Zone-A
2025-06-25 00:00:00,EXC002,Excavator,2,5284.18,OP010,Beginner,0,Night,T00982,6.11,73.83,7,32.37,94.10,76.29,211.58,3.40,0.93,7.14,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 02:00:00,EXC002,Excavator,2,5286.18,OP003,Beginner,2,Night,T00983,7.59,69.28,10,23.29,105.35,82.04,222.27,3.55,1.74,6.12,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 04:00:00,EXC002,Excavator,2,5288.18,OP013,Intermediate,3,Night,T00984,6.91,65.13,11,15.52,98.98,80.92,215.01,3.78,1.79,11.20,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 06:00:00,EXC002,Excavator,2,5290.18,OP010,Beginner,0,Day,T00985,6.79,61.06,0,21.70,96.90,72.56,203.63,4.26,1.05,16.73,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 08:00:00,EXC002,Excavator,2,5292.18,OP019,Intermediate,6,Day,T00986,6.96,56.89,2,19.02,102.34,74.02,224.26,5.71,0.32,17.31,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 10:00:00,EXC002,Excavator,2,5294.18,OP019,Intermediate,6,Day,T00987,6.78,52.82,6,20.36,99.49,76.01,234.99,2.83,1.06,7.45,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 12:00:00,EXC002,Excavator,2,5296.18,OP006,Intermediate,6,Day,T00988,8.13,47.95,7,6.78,117.93,77.85,241.26,3.01,1.86,13.56,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 14:00:00,EXC002,Excavator,2,5298.18,OP005,Intermediate,3,Day,T00989,5.85,44.43,9,27.15,84.08,77.33,212.90,4.11,1.03,9.69,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 16:00:00,EXC002,Excavator,2,5300.18,OP018,Intermediate,4,Day,T00990,6.00,40.83,9,32.65,83.00,78.41,215.11,1.96,1.02,5.71,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 18:00:00,EXC002,Excavator,2,5302.18,OP007,Intermediate,3,Night,T00991,7.42,36.38,6,16.79,99.93,80.63,218.08,4.68,1.44,8.50,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 20:00:00,EXC002,Excavator,2,5304.18,OP006,Intermediate,6,Night,T00992,5.84,32.88,8,24.68,86.53,78.21,219.58,2.73,1.28,14.35,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-25 22:00:00,EXC002,Excavator,2,5306.18,OP004,Beginner,1,Night,T00993,7.43,28.42,7,18.40,110.84,77.66,198.04,3.63,1.47,19.67,No,Fastened,No,None,Cloudy,9.30,Zone-A
2025-06-26 00:00:00,EXC002,Excavator,2,5308.18,OP020,Intermediate,6,Night,T00994,6.75,24.37,9,15.33,107.05,79.15,205.08,2.78,0.61,11.66,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 02:00:00,EXC002,Excavator,2,5310.18,OP004,Beginner,1,Night,T00995,5.64,20.98,4,37.68,77.79,77.81,207.80,2.82,3.57,12.19,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 04:00:00,EXC002,Excavator,2,5312.18,OP011,Intermediate,3,Night,T00996,7.19,16.67,11,16.16,106.82,84.80,206.87,2.70,0.63,10.69,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 06:00:00,EXC002,Excavator,2,5314.18,OP011,Intermediate,3,Day,T00997,6.64,78.07,8,25.33,84.25,76.97,224.81,2.86,0.70,12.58,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 08:00:00,EXC002,Excavator,2,5316.18,OP014,Beginner,2,Day,T00998,6.31,74.28,8,21.34,88.00,79.28,210.08,2.42,0.98,24.18,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 10:00:00,EXC002,Excavator,2,5318.18,OP007,Intermediate,3,Day,T00999,5.95,70.71,5,14.96,99.06,73.12,213.30,1.71,1.42,16.02,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 12:00:00,EXC002,Excavator,2,5320.18,OP001,Beginner,0,Day,T01000,6.02,67.09,2,20.90,95.27,76.50,198.83,2.30,0.12,16.92,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 14:00:00,EXC002,Excavator,2,5322.18,OP014,Beginner,2,Day,T01001,5.88,63.56,10,21.56,90.12,76.37,215.00,3.97,0.32,18.07,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 16:00:00,EXC002,Excavator,2,5324.18,OP012,Beginner,2,Day,T01002,6.70,59.54,0,18.06,97.26,74.42,204.90,3.87,1.60,18.40,No,Unfastened,Yes,Seatbelt,Cloudy,9.04,Zone-A
2025-06-26 18:00:00,EXC002,Excavator,2,5326.18,OP009,Beginner,2,Night,T01003,6.55,55.61,3,37.61,89.57,78.99,214.97,3.01,2.80,4.66,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 20:00:00,EXC002,Excavator,2,5328.18,OP010,Beginner,0,Night,T01004,5.44,52.35,2,24.09,82.27,77.20,211.28,2.77,0.34,17.66,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-26 22:00:00,EXC002,Excavator,2,5330.18,OP002,Expert,10,Night,T01005,7.15,48.06,16,15.45,102.18,81.07,226.81,1.99,1.76,8.52,No,Fastened,No,None,Cloudy,9.04,Zone-A
2025-06-27 00:00:00,EXC002,Excavator,2,5332.18,OP011,Intermediate,3,Night,T01006,7.35,43.65,8,24.54,98.61,76.44,244.02,2.86,0.63,14.95,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 02:00:00,EXC002,Excavator,2,5334.18,OP001,Beginner,0,Night,T01007,5.42,40.40,2,31.32,95.62,73.99,204.15,2.67,0.20,3.00,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 04:00:00,EXC002,Excavator,2,5336.18,OP020,Intermediate,6,Night,T01008,7.48,35.91,5,31.02,101.34,75.52,236.01,5.44,0.37,7.16,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 06:00:00,EXC002,Excavator,2,5338.18,OP004,Beginner,1,Day,T01009,6.37,32.09,0,27.61,92.43,78.96,196.10,4.94,1.77,18.29,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 08:00:00,EXC002,Excavator,2,5340.18,OP004,Beginner,1,Day,T01010,6.12,28.41,2,20.54,91.25,75.60,215.11,5.52,0.26,8.27,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 10:00:00,EXC002,Excavator,2,5342.18,OP003,Beginner,2,Day,T01011,7.09,24.16,8,18.47,102.90,77.81,210.17,4.40,1.15,31.34,No,Unfastened,Yes,Seatbelt,Sunny,15.19,Zone-A
2025-06-27 12:00:00,EXC002,Excavator,2,5344.18,OP013,Intermediate,3,Day,T01012,7.65,19.57,10,10.84,119.51,76.73,219.85,3.09,1.73,13.29,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 14:00:00,EXC002,Excavator,2,5346.18,OP011,Intermediate,3,Day,T01013,7.50,15.07,10,8.32,114.98,81.99,225.49,3.13,0.31,15.56,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 16:00:00,EXC002,Excavator,2,5348.18,OP013,Intermediate,3,Day,T01014,6.80,81.05,5,21.73,96.97,72.04,191.91,2.08,0.87,9.98,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 18:00:00,EXC002,Excavator,2,5350.18,OP004,Beginner,1,Night,T01015,6.41,77.21,10,23.96,87.56,80.76,209.34,1.40,0.54,10.81,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 20:00:00,EXC002,Excavator,2,5352.18,OP008,Beginner,0,Night,T01016,6.23,73.47,3,28.75,91.71,79.54,212.77,3.63,0.71,16.21,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-27 22:00:00,EXC002,Excavator,2,5354.18,OP018,Intermediate,4,Night,T01017,6.96,69.29,2,24.10,100.77,75.46,237.47,2.13,1.70,12.91,No,Fastened,No,None,Sunny,15.19,Zone-A
2025-06-28 00:00:00,EXC002,Excavator,2,5356.18,OP019,Intermediate,6,Night,T01018,6.18,65.58,15,22.90,96.61,79.94,239.28,1.35,0.22,12.71,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 02:00:00,EXC002,Excavator,2,5358.18,OP009,Beginner,2,Night,T01019,6.28,61.81,8,30.40,89.27,82.15,236.09,3.70,1.92,1.39,Yes,Unfastened,Yes,Seatbelt,Rainy,7.16,Zone-A
2025-06-28 04:00:00,EXC002,Excavator,2,5360.18,OP007,Intermediate,3,Night,T01020,6.58,57.86,9,33.87,98.64,75.20,221.09,0.00,2.09,6.90,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 06:00:00,EXC002,Excavator,2,5362.18,OP003,Beginner,2,Day,T01021,7.45,53.39,7,19.49,102.21,84.02,233.98,4.13,1.32,24.18,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 08:00:00,EXC002,Excavator,2,5364.18,OP002,Expert,10,Day,T01022,7.04,49.17,13,18.96,106.02,81.93,237.08,0.70,1.29,11.54,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 10:00:00,EXC002,Excavator,2,5366.18,OP019,Intermediate,6,Day,T01023,6.73,45.13,8,26.65,101.56,78.61,210.06,3.59,1.94,9.31,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 12:00:00,EXC002,Excavator,2,5368.18,OP004,Beginner,1,Day,T01024,6.71,41.10,4,20.68,108.25,78.27,229.41,5.04,0.16,1.82,Yes,Fastened,Yes,Proximity,Rainy,7.16,Zone-A
2025-06-28 14:00:00,EXC002,Excavator,2,5370.18,OP014,Beginner,2,Day,T01025,6.51,37.19,9,24.32,98.49,79.15,210.64,2.41,1.19,10.25,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 16:00:00,EXC002,Excavator,2,5372.18,OP012,Beginner,2,Day,T01026,6.36,33.38,10,29.52,90.22,78.22,211.75,2.67,0.57,4.61,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 18:00:00,EXC002,Excavator,2,5374.18,OP010,Beginner,0,Night,T01027,6.72,29.35,9,25.47,92.67,80.64,242.29,3.34,1.86,11.77,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 20:00:00,EXC002,Excavator,2,5376.18,OP015,Expert,9,Night,T01028,6.67,25.35,10,24.85,102.64,77.39,216.96,2.65,2.77,3.98,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-28 22:00:00,EXC002,Excavator,2,5378.18,OP006,Intermediate,6,Night,T01029,6.76,21.29,7,16.69,98.32,77.27,204.63,1.71,0.30,8.01,No,Fastened,No,None,Rainy,7.16,Zone-A
2025-06-29 00:00:00,EXC002,Excavator,2,5380.18,OP016,Expert,10,Night,T01030,6.64,17.31,10,15.67,96.75,77.78,225.77,4.71,2.40,20.74,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 02:00:00,EXC002,Excavator,2,5382.18,OP005,Intermediate,3,Night,T01031,6.79,80.38,10,23.08,103.56,84.75,225.49,2.29,0.27,5.00,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 04:00:00,EXC002,Excavator,2,5384.18,OP011,Intermediate,3,Night,T01032,6.38,76.55,11,24.87,102.56,76.12,217.08,1.63,0.59,14.49,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 06:00:00,EXC002,Excavator,2,5386.18,OP011,Intermediate,3,Day,T01033,6.95,72.38,5,22.28,97.59,84.00,217.69,3.26,1.37,17.62,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 08:00:00,EXC002,Excavator,2,5388.18,OP017,Intermediate,6,Day,T01034,6.75,68.33,4,30.93,93.52,73.16,230.66,1.94,0.83,18.86,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 10:00:00,EXC002,Excavator,2,5390.18,OP007,Intermediate,3,Day,T01035,7.37,63.91,2,13.53,105.79,70.60,209.36,2.82,0.30,13.74,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 12:00:00,EXC002,Excavator,2,5392.18,OP001,Beginner,0,Day,T01036,7.01,59.71,4,22.23,100.65,73.67,218.03,3.61,0.61,5.12,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 14:00:00,EXC002,Excavator,2,5394.18,OP016,Expert,10,Day,T01037,7.27,55.35,9,12.02,110.46,79.77,223.76,1.63,2.51,8.98,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 16:00:00,EXC002,Excavator,2,5396.18,OP016,Expert,10,Day,T01038,6.40,51.51,14,9.60,91.12,80.12,215.11,4.31,2.40,18.59,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 18:00:00,EXC002,Excavator,2,5398.18,OP008,Beginner,0,Night,T01039,7.08,47.26,7,29.18,95.99,76.38,216.31,2.32,3.81,7.45,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 20:00:00,EXC002,Excavator,2,5400.18,OP005,Intermediate,3,Night,T01040,4.40,44.62,15,30.96,70.28,81.88,235.01,2.13,3.56,14.42,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-06-29 22:00:00,EXC002,Excavator,2,5402.18,OP011,Intermediate,3,Night,T01041,6.94,40.45,6,15.94,95.76,73.97,219.06,1.12,0.42,4.21,No,Fastened,No,None,Rainy,13.60,Zone-A
2025-05-01 00:00:00,LDR002,Loader,4,1349.38,OP020,Intermediate,6,Night,T01042,7.46,67.00,9,26.66,104.57,81.68,228.71,3.85,1.47,22.06,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 02:00:00,LDR002,Loader,4,1351.38,OP019,Intermediate,6,Night,T01043,4.75,64.15,7,17.77,82.09,76.07,228.28,4.50,1.58,9.50,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 04:00:00,LDR002,Loader,4,1353.38,OP010,Beginner,0,Night,T01044,6.74,60.10,8,35.30,94.01,80.18,222.69,2.32,0.31,1.17,Yes,Unfastened,Yes,Seatbelt,Sunny,21.21,Zone-E
2025-05-01 06:00:00,LDR002,Loader,4,1355.38,OP018,Intermediate,4,Day,T01045,6.74,56.06,5,9.59,93.27,74.13,215.86,2.76,0.95,5.48,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 08:00:00,LDR002,Loader,4,1357.38,OP006,Intermediate,6,Day,T01046,8.14,51.17,7,15.87,114.54,82.39,210.70,2.90,1.04,20.44,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 10:00:00,LDR002,Loader,4,1359.38,OP014,Beginner,2,Day,T01047,6.73,47.13,10,21.57,97.91,78.02,226.51,2.78,2.30,13.06,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 12:00:00,LDR002,Loader,4,1361.38,OP017,Intermediate,6,Day,T01048,6.64,43.15,8,24.89,100.01,78.98,217.96,3.34,0.17,16.97,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 14:00:00,LDR002,Loader,4,1363.38,OP018,Intermediate,4,Day,T01049,6.86,39.03,7,26.14,91.07,79.45,210.43,6.55,0.16,16.76,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 16:00:00,LDR002,Loader,4,1365.38,OP020,Intermediate,6,Day,T01050,6.85,34.92,13,26.77,87.94,78.89,208.44,2.71,0.18,9.47,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 18:00:00,LDR002,Loader,4,1367.38,OP003,Beginner,2,Night,T01051,7.11,30.66,1,31.92,93.45,77.78,224.11,2.37,0.79,11.51,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 20:00:00,LDR002,Loader,4,1369.38,OP003,Beginner,2,Night,T01052,7.72,26.02,0,25.79,99.73,76.62,199.73,2.83,1.47,10.68,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-01 22:00:00,LDR002,Loader,4,1371.38,OP013,Intermediate,3,Night,T01053,6.65,22.03,4,34.02,91.96,76.32,217.66,1.95,2.24,14.25,No,Fastened,No,None,Sunny,21.21,Zone-E
2025-05-02 00:00:00,LDR002,Loader,4,1373.38,OP008,Beginner,0,Night,T01054,7.04,17.80,7,23.61,87.53,77.95,189.79,5.48,0.80,16.63,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 02:00:00,LDR002,Loader,4,1375.38,OP013,Intermediate,3,Night,T01055,7.79,99.03,10,28.29,97.74,81.49,214.50,3.75,1.34,14.40,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 04:00:00,LDR002,Loader,4,1377.38,OP013,Intermediate,3,Night,T01056,4.83,96.13,9,34.75,68.20,82.17,223.02,4.08,0.89,7.25,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 06:00:00,LDR002,Loader,4,1379.38,OP019,Intermediate,6,Day,T01057,7.12,91.86,9,31.72,92.40,77.97,198.62,3.09,2.27,17.48,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 08:00:00,LDR002,Loader,4,1381.38,OP018,Intermediate,4,Day,T01058,6.29,88.08,10,28.27,91.58,80.34,196.51,2.82,0.99,23.46,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 10:00:00,LDR002,Loader,4,1383.38,OP008,Beginner,0,Day,T01059,7.50,83.58,2,32.52,94.26,80.37,225.75,4.24,2.31,2.57,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 12:00:00,LDR002,Loader,4,1385.38,OP019,Intermediate,6,Day,T01060,6.67,79.58,6,25.19,99.00,73.55,220.78,3.24,0.78,6.98,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 14:00:00,LDR002,Loader,4,1387.38,OP013,Intermediate,3,Day,T01061,7.21,75.26,7,13.25,97.08,75.12,220.92,2.35,0.09,15.67,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 16:00:00,LDR002,Loader,4,1389.38,OP017,Intermediate,6,Day,T01062,8.26,70.30,3,10.29,104.20,77.47,206.34,2.60,0.67,12.26,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 18:00:00,LDR002,Loader,4,1391.38,OP010,Beginner,0,Night,T01063,7.09,66.05,10,31.78,84.99,79.29,221.24,2.32,1.09,13.11,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-02 20:00:00,LDR002,Loader,4,1393.38,OP010,Beginner,0,Night,T01064,7.82,61.36,3,21.95,102.17,74.69,229.61,5.03,2.56,0.20,Yes,Fastened,Yes,Proximity,Rainy,16.93,Zone-E
2025-05-02 22:00:00,LDR002,Loader,4,1395.38,OP016,Expert,10,Night,T01065,7.05,57.13,11,18.66,99.91,79.23,207.32,1.78,0.75,8.78,No,Fastened,No,None,Rainy,16.93,Zone-E
2025-05-03 00:00:00,LDR002,Loader,4,1397.38,OP012,Beginner,2,Night,T01066,7.49,52.64,3,24.82,98.61,70.33,217.76,3.68,0.93,14.72,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 02:00:00,LDR002,Loader,4,1399.38,OP014,Beginner,2,Night,T01067,7.45,48.16,12,32.25,94.76,74.67,214.73,1.60,0.69,5.82,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 04:00:00,LDR002,Loader,4,1401.38,OP010,Beginner,0,Night,T01068,7.66,43.57,8,34.85,95.32,71.82,221.73,3.23,0.86,2.92,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 06:00:00,LDR002,Loader,4,1403.38,OP018,Intermediate,4,Day,T01069,6.60,39.61,10,21.21,88.49,77.18,197.09,4.34,0.27,13.99,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 08:00:00,LDR002,Loader,4,1405.38,OP010,Beginner,0,Day,T01070,7.11,35.35,10,30.70,96.86,76.38,218.23,1.66,0.41,18.74,No,Unfastened,Yes,Seatbelt,Cloudy,18.61,Zone-E
2025-05-03 10:00:00,LDR002,Loader,4,1407.38,OP008,Beginner,0,Day,T01071,7.05,31.11,8,19.13,101.99,75.46,214.15,3.37,1.05,5.34,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 12:00:00,LDR002,Loader,4,1409.38,OP009,Beginner,2,Day,T01072,7.84,26.41,9,14.71,109.77,75.71,208.64,1.93,0.68,22.77,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 14:00:00,LDR002,Loader,4,1411.38,OP015,Expert,9,Day,T01073,6.50,22.51,15,15.52,94.95,84.58,234.48,0.66,0.78,7.18,No,Unfastened,Yes,Seatbelt,Cloudy,18.61,Zone-E
2025-05-03 16:00:00,LDR002,Loader,4,1413.38,OP005,Intermediate,3,Day,T01074,8.38,17.48,7,12.27,117.09,78.62,213.72,4.46,1.84,12.88,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 18:00:00,LDR002,Loader,4,1415.38,OP006,Intermediate,6,Night,T01075,6.94,96.88,10,21.13,100.30,82.09,223.25,2.77,1.02,8.75,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 20:00:00,LDR002,Loader,4,1417.38,OP016,Expert,10,Night,T01076,6.68,92.88,11,27.73,94.13,76.95,233.42,4.23,1.77,10.97,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-03 22:00:00,LDR002,Loader,4,1419.38,OP015,Expert,9,Night,T01077,8.24,87.93,13,23.05,100.67,76.25,206.55,3.65,0.01,11.03,No,Fastened,No,None,Cloudy,18.61,Zone-E
2025-05-04 00:00:00,LDR002,Loader,4,1421.38,OP003,Beginner,2,Night,T01078,5.23,84.80,6,39.47,67.33,83.36,211.56,2.43,0.09,8.71,No,Unfastened,Yes,Seatbelt,Sunny,26.20,Zone-E
2025-05-04 02:00:00,LDR002,Loader,4,1423.38,OP018,Intermediate,4,Night,T01079,6.59,80.84,4,23.92,96.11,80.25,222.13,4.06,2.82,10.49,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 04:00:00,LDR002,Loader,4,1425.38,OP012,Beginner,2,Night,T01080,7.07,76.60,4,34.28,92.94,78.87,214.01,4.23,1.30,11.72,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 06:00:00,LDR002,Loader,4,1427.38,OP008,Beginner,0,Day,T01081,7.05,72.37,2,34.09,96.51,70.97,200.71,5.44,1.72,5.81,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 08:00:00,LDR002,Loader,4,1429.38,OP006,Intermediate,6,Day,T01082,6.19,68.66,10,29.03,86.71,78.81,231.82,1.31,0.11,12.37,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 10:00:00,LDR002,Loader,4,1431.38,OP015,Expert,9,Day,T01083,7.30,64.28,11,18.08,102.70,77.01,209.67,2.87,2.87,0.20,Yes,Fastened,Yes,Proximity,Sunny,26.20,Zone-E
2025-05-04 12:00:00,LDR002,Loader,4,1433.38,OP013,Intermediate,3,Day,T01084,7.73,59.64,12,21.27,103.94,85.57,236.04,2.89,1.99,19.61,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 14:00:00,LDR002,Loader,4,1435.38,OP018,Intermediate,4,Day,T01085,7.84,54.94,8,24.24,103.19,74.37,222.32,1.95,0.86,20.57,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 16:00:00,LDR002,Loader,4,1437.38,OP019,Intermediate,6,Day,T01086,6.52,51.02,8,16.65,97.81,78.99,225.35,3.36,0.24,22.50,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 18:00:00,LDR002,Loader,4,1439.38,OP012,Beginner,2,Night,T01087,7.55,46.49,6,37.31,88.48,84.66,189.04,1.33,3.59,14.81,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-04 20:00:00,LDR002,Loader,4,1441.38,OP010,Beginner,0,Night,T01088,7.19,42.17,9,28.03,91.35,80.07,233.46,1.83,0.01,1.43,Yes,Fastened,Yes,Proximity,Sunny,26.20,Zone-E
2025-05-04 22:00:00,LDR002,Loader,4,1443.38,OP018,Intermediate,4,Night,T01089,7.03,37.95,11,18.84,104.06,82.78,223.36,2.69,0.26,5.54,No,Fastened,No,None,Sunny,26.20,Zone-E
2025-05-05 00:00:00,LDR002,Loader,4,1445.38,OP004,Beginner,1,Night,T01090,7.69,33.34,8,18.41,108.43,78.43,207.60,2.78,0.76,1.69,Yes,Fastened,Yes,Proximity,Rainy,22.27,Zone-E
2025-05-05 02:00:00,LDR002,Loader,4,1447.38,OP009,Beginner,2,Night,T01091,6.76,29.29,7,32.53,78.84,78.45,234.43,2.91,2.19,14.74,No,Fastened,No,None,Rainy,22.27,Zone-E
2025-05-05 04:00:00,LDR002,Loader,4,1449.38,OP008,Beginner,0,Night,T01092,5.12,26.22,5,36.42,72.97,78.26,225.36,3.31,2.00,19.47,No,Fastened,No,None,Rainy,22.27,Zone-E
2025-05-05 06:00:00,LDR002,Loader,4,1451.38,OP011,Intermediate,3,Day,T01093,8.22,21.28,11,15.09,113.95,79.81,228.65,4.23,3.04,13.14,No,Fastened,No,None,Rainy,22.27,Zone-E
2025-05-05 08:00:00,LDR002,Loader,4,1453.38,OP008,Beginner,0,Day,T01094,5.90,17.74,8,29.72,79.12,74.79,208.63,1.45,1.44,14.44,No,Fastened,No,None,Rainy,22.27,Zone-E
2025-05-05 10:00:00,LDR002,Loader,4,1455.38,OP002,Expert,10,Day,T01095,6.81,76.20,13,8.50,100.11,83.46,234.21,0.88,1.43,16.63,No,Fastened,No,None,Rainy,22.27,Zone-E
